NDVI,date,region_id
0.1873006425203781,2020-01-01,SYRIA
0.20488991848529758,2020-02-02,SYRIA
0.24286443332607105,2020-03-01,SYRIA
0.2405816003128654,2020-04-02,SYRIA
0.16927806240142107,2020-05-04,SYRIA
0.14372242883921948,2020-06-05,SYRIA
0.13921304795639475,2020-07-02,SYRIA
0.14051570420108425,2020-08-01,SYRIA
0.13920822689715726,2020-09-02,SYRIA
0.13551369203172414,2020-10-02,SYRIA
0.14370956914043373,2020-11-12,SYRIA
0.1595653160580542,2020-12-02,SYRIA
