NDSI,date,region_id
0.12200693663834741,2020-01-01,SYRIA
0.12089105104033848,2020-02-02,SYRIA
0.12919425904727122,2020-03-01,SYRIA
0.12737999322912805,2020-04-02,SYRIA
0.11481976036079308,2020-05-04,SYRIA
0.1128386060738053,2020-06-05,SYRIA
0.11439063019260255,2020-07-02,SYRIA
0.11479826368844602,2020-08-01,SYRIA
0.11422918918713729,2020-09-02,SYRIA
0.10933510586987819,2020-10-02,SYRIA
0.11017192966723657,2020-11-12,SYRIA
0.11228664683069232,2020-12-02,SYRIA
